stress_level,sleep_hours,daily_steps,water_intake,hrv,age,bmi,synthetic_risk
4,5.0837823565228035,6015,2.407180193186356,26,66,20.528985750264184,0.3913063307572132
3,6.1979712726772975,2556,1.8441057984865055,93,38,25.44983713437214,0.48345629070758545
2,9.700936394034064,5699,1.2274361705819157,76,30,29.083147590207233,0.41830200759892366
4,6.635819911482486,4434,2.393392585392009,25,44,23.23738133569684,0.383536948500912
5,5.2312091668700464,13011,1.7572019021385659,24,54,26.638483993480293,0.36974397556511984
1,6.646149633455424,7319,1.4310696010354236,49,34,31.47038991838081,0.5032648116297995
8,7.331442627704004,7127,1.3175360005672563,97,28,20.94671507409307,0.4399725724571003
8,5.820903042869345,1407,2.0867937239565326,31,43,18.33545137845222,0.7093729047249301
9,8.691629236269943,10918,3.991516327519107,95,40,32.247337112371696,0.6850235778160461
5,5.6768736381101155,11469,2.120251148731668,33,26,22.46375428561374,0.2449029530429075
7,5.458473371669032,13420,2.6558622819252773,95,49,25.274689073115578,0.377430138399643
9,8.390899150684447,3675,0.9562846647877821,73,21,24.233704762805186,0.5768346158716697
6,4.417276447912756,2011,0.9786327473087192,38,45,30.566560371098525,0.8338969812283357
3,4.912331277627265,12603,1.085333667506961,96,66,22.249614243117584,0.15571049808750867
1,8.463800529141015,11944,0.9998118231828379,92,21,25.938638677398803,0.14703616532722452
1,8.553879550941353,7267,2.6198988151147673,24,68,26.17486051874272,0.2664515630499485
3,4.859804555724848,3574,2.392013542484677,62,49,27.95899117225217,0.5821519462139786
4,6.604772912010744,11765,3.35095493561236,62,41,33.7497633405701,0.5881982914394217
4,9.603002830514031,12829,2.036911367835967,42,67,27.806424840218334,0.2745770772570374
5,4.394554026939879,10635,1.3942103023255736,82,64,27.22536340726254,0.46865898274658147
1,8.233705141462469,4506,2.2730783910892405,30,69,29.190297114772495,0.45022557182109474
5,5.409727154065203,2976,0.8943604910464444,74,55,19.37196288804771,0.535066035859319
1,9.508917100024313,9162,1.5454330614674416,76,30,27.252184668291818,0.23662821506904524
9,5.828758270810137,6884,1.6364711919029749,80,67,23.13147336298125,0.5212454769546557
6,4.742330387730033,6787,3.4161718744044163,29,34,28.49203425605672,0.6354170046351058
9,6.210256889685363,6206,3.972250443945587,35,76,29.77916117095589,0.7693932791332097
6,7.942222684566179,8602,2.9540348665302822,74,30,31.85808508295714,0.6362431288183856
3,8.717119924666235,12728,3.017024653669132,24,52,28.308965762570203,0.28039394192469186
3,9.460670354420461,2837,1.8276186148894873,31,39,20.199056004923353,0.3380423698528485
5,6.643694469903836,8055,0.8682088258934324,87,75,20.647649448187593,0.33625608166507576
8,6.624599657596962,4414,1.0747131941649417,98,76,33.43536215013677,0.8989758637361314
7,8.065504478971256,7278,2.3607468488997903,88,30,33.29483174141001,0.7535942869683295
3,8.276105040045735,2739,0.7455448536823575,70,61,21.822093063791804,0.3102021932567331
7,4.169963511402007,2732,2.5460516285862096,85,51,26.832367163497835,0.7233334053000415
4,7.1753972885002835,10620,2.3575330979496827,86,63,31.584009008134537,0.5235694855265748
9,8.517606764696545,2690,3.564406029479526,56,20,32.28010760010165,0.8892634042680552
3,4.638550888399545,9041,0.5250481591516896,72,62,20.59408559503195,0.2903263954486051
1,4.395029015400772,5313,3.134696501617517,65,60,23.059692103580787,0.3012544438687948
7,8.86325992952699,14952,2.5780960261027137,62,41,26.710485398176793,0.31017108554734146
5,7.896046300743169,1866,0.7634082155247913,95,37,25.685423925598663,0.5401353367636025
1,8.306991204690773,11051,3.9317622029862984,20,42,34.39630085762721,0.47900171978695616
6,9.194096982454536,11569,0.6395911612875589,82,64,19.153092029616186,0.28012656410795544
4,6.535178304439759,5054,0.9837209266027085,59,26,23.781225614102468,0.39070024834602013
5,6.943608863141462,9830,2.4988954792755216,87,32,24.66210785425542,0.33359097996938963
3,5.533219455402542,11590,1.0782006564836752,88,20,19.13073462492132,0.2601504315662363
8,6.751792460681687,6133,1.800666251393615,24,56,33.697064886446796,0.8638457424213656
9,5.486469722108867,1481,2.0486945213719308,76,44,27.22411990203958,0.8084526338802461
8,4.1638261771230205,13929,2.0456090096335613,74,38,19.77044188238667,0.39478087167758097
4,6.737771836845633,7607,3.951040207858683,90,48,22.2097584283195,0.2671392255304815
6,9.024918082437738,4572,0.5588091634107912,64,45,19.73028168415487,0.4323883472131503
4,8.337088188877095,3831,2.732692672695899,85,54,22.733178602364884,0.33871745334941467
6,8.218208619465415,8684,2.6244238925399497,65,25,28.59784519756935,0.5094062308117266
6,5.832294285123985,6425,3.2355957624346314,84,31,29.993855116993036,0.6722660948383677
9,6.122491496480768,14880,0.9306573595021899,69,43,18.00974232103416,0.42453975890490503
9,9.410046534076677,6969,2.786646014635653,33,35,28.56263187598207,0.6295246076961302
8,6.908495037710085,9569,0.8325516460952995,65,28,34.909817815167514,0.8209837567217222
6,7.296085177261032,2666,2.99401869331628,48,65,29.11040385229937,0.6957088865566826
1,7.454170647284807,9162,1.5714304523638394,92,46,23.868958957405063,0.1636415764820628
2,9.009009959201384,6801,1.4142594257989118,23,41,24.136007512724447,0.22905527044326554
9,7.844662931831068,12423,1.2087412352620324,84,33,31.68354618431605,0.6486831383708345
5,7.410331179142833,5697,1.59997767718033,89,23,26.40824199850529,0.485492299397107
8,8.882193064953665,13002,0.882850732715429,87,51,28.130012925591707,0.4445483945365839
8,4.51819759964949,6975,0.7391316177852802,57,57,18.93142404576681,0.5846891001801219
1,6.794233972960337,13099,1.995089707128185,26,43,34.56786949867398,0.47228595015949854
4,8.682869933880099,13854,3.5742986147600595,86,50,27.701555183209972,0.26824117017686955
2,8.58529203576204,3193,1.823815453779978,97,74,34.33337489330079,0.6961499275670772
9,4.203955236803141,5179,0.9879830701790573,58,62,27.37722448674809,0.755627660737883
8,5.125470359405599,7906,3.2241170792653926,20,31,22.875042577618864,0.467996864847382
5,5.99574799799742,11992,3.711329080888404,38,36,24.943740160086918,0.31445817240044044
7,9.960032668378874,5916,3.5213068249679154,74,32,22.138695630439244,0.3363087517475946
9,9.447067024047914,3180,2.6766935258942355,89,60,27.7657416785934,0.6913110897703167
6,5.0577970991448495,10276,1.1030876185379779,53,47,23.576020764748005,0.3652662422861565
7,8.62695749339199,13558,1.141013593173311,60,41,30.88246413842396,0.5008071091518174
8,8.630181624989362,14143,1.8855230048929614,40,29,30.230685708857628,0.499214701021202
9,8.59609485359547,8327,1.4479024249624863,93,77,31.480829273223826,0.722162798699428
9,4.565821375392783,7952,1.7812086704031058,34,66,28.482145083852025,0.7199212394143969
8,8.602236873482628,5113,1.3463124381603198,41,29,25.720461614256358,0.5546202283088091
9,8.07024758018708,3998,2.7888111633929276,87,32,24.76468991365924,0.5960263576448677
8,8.785873141138708,2398,1.102201466399562,62,77,34.80342226569679,0.9450579484393261
8,6.07115739263137,1089,2.583668620205418,24,21,18.85862857118376,0.6920446618216715
6,4.510449704983721,2878,1.538642387062547,65,31,34.278585169117896,0.9452553396473657
8,6.358565289294888,2394,2.2758448423452746,34,31,30.556856843008127,0.8498751509203963
9,6.201494664360455,5370,2.8063386096380314,85,75,29.756313804296525,0.7889804388181659
7,7.937933370566677,11432,3.0168633639239864,64,58,21.86007533684741,0.2519161227238818
7,5.353666233761029,10115,1.711646464547367,82,33,22.196030788465343,0.348232016359175
8,8.715641212637987,5642,3.1808081426330785,64,22,19.594913136374032,0.4914121874793065
8,4.600291694167102,13515,2.847965456381986,85,38,31.35109539546672,0.6523974904387358
4,6.3632779466825315,6699,1.9261837670787367,37,61,34.4166311888803,0.740638966579666
5,9.843612976184023,11161,1.1946884156674011,56,66,18.999272431267578,0.24361534818074046
9,4.958827816934292,13396,2.6460729377024115,41,23,29.355448883333125,0.61051589548209
2,9.116580811271353,6403,0.8696986299434011,63,39,34.08362364708677,0.5966804954024463
3,6.990415419074155,2108,3.19809322750962,23,41,20.134672546947762,0.41769277551385764
8,9.793101431568958,4794,0.9174412845326207,24,42,26.24515694541877,0.552570343600245
5,4.338652250212315,11520,2.7020816861543504,24,42,29.419314901095895,0.5281540636922943
3,9.436421913046,6453,1.732231943466492,57,38,27.665161205706525,0.3913203688360736
4,8.794739413995998,1727,2.110125311675348,21,27,20.58682246301649,0.4031551295598302
7,4.727646232169606,2142,1.8784766192964775,32,48,19.448076163996628,0.641447124828474
4,6.848908818552616,2958,3.6458249737035726,77,40,18.443046659261032,0.4981434796601198
9,5.62263840555018,3265,3.5955406907314145,59,32,29.1754484963705,0.8327845786786362
9,9.796056992957745,2753,3.845366398266553,57,32,26.992329878771763,0.6651597677732214
7,9.695451507818326,13220,1.0336007764983004,89,46,20.636858516606008,0.21057376618892926
6,4.578371524816197,8676,3.748100141763982,70,62,23.342260035635853,0.40704581831860126
5,9.054445406643326,2703,1.6039197079371799,71,29,23.054920329439007,0.3965553133796223
1,7.416579093064412,2792,1.4983060822003682,35,48,33.98112351396122,0.685065380619227
6,7.920223045127692,3265,0.7800413614149482,72,31,19.60453055737236,0.4952303848052079
1,5.44490131598593,1548,1.69590886498623,80,65,32.81204686400187,0.7203990874459214
8,4.430912363880775,3173,2.3329038832492994,55,28,24.267657151473983,0.6496478139193985
7,4.980518892516115,9260,2.442115067703061,62,71,27.97902534562845,0.5875493349984836
5,8.960203153698963,11485,1.4279370711305015,89,65,21.128078661829825,0.1799642518923652
5,6.930825157638456,1239,1.6033074802122846,27,26,31.762821914521336,0.7989235179105855
1,7.701485467278783,10653,2.419464246831529,38,32,22.052752432214113,0.05579322048930494
4,8.328577291793538,11717,0.9988313206126933,98,48,32.12797522815235,0.4889083984262829
4,5.641881727547204,13249,3.5177499013401694,61,48,26.253140139179347,0.30384803296432644
4,5.67086226543041,9364,3.981991786435925,82,74,26.55782401449396,0.4080815016342369
9,6.617598403779631,8969,0.9662824678516531,47,68,18.51421895363444,0.5371382289196662
3,9.83465240587975,5217,2.0333370620735955,38,61,23.342472273834264,0.25486697388876706
3,6.392781748621394,5792,0.9987020748226915,83,32,30.32717912979719,0.5773500731798351
7,7.907644825152008,8257,0.5988473698689915,41,56,28.97268349641152,0.5770695779727326
1,5.494567734965751,1920,2.858374656168797,49,59,23.806332249814226,0.38374668317127675
1,4.468683492332128,10727,2.857785956632009,59,47,23.115169632099086,0.17064525657365626
6,6.620776768015347,4882,2.8358915725089555,81,37,18.452203925270588,0.5293285144216137
2,5.30285244210631,2776,1.8492257043257234,69,49,21.484242112298013,0.35715942233814424
1,6.738532544117627,10840,0.6285641094480081,25,35,22.72921893444751,0.09906796669562375
4,7.756439492281629,12891,0.6356362061047421,51,20,26.495947915809033,0.27019917135641364
7,6.55546150726391,3270,3.164218303181199,31,62,24.42011061488627,0.5652355662228883
1,6.597964529547678,6662,2.8375331507848305,91,46,25.39025774464813,0.29989898672391024
6,5.388865535936805,13052,2.853718723813885,25,66,31.78623962711975,0.5878024792295156
4,6.478514420418119,5082,3.0768947566374094,82,65,26.71093444937442,0.4975964847152438
2,4.8226008036089,4177,0.9209793336452933,54,37,18.325546971848564,0.44941206648411103
8,4.78067332428225,3934,1.5887058037155297,57,34,19.987485049648765,0.6135549855863561
1,9.982696737006501,13071,3.8095536389426874,54,23,25.847428318796872,0.07978630378618738
4,9.268816236355432,3011,2.326177039311513,61,43,28.912351257838836,0.5600156397287477
4,5.33673729918585,9328,2.1240812761042376,85,55,24.195542739101725,0.331392358165331
5,4.209140764185789,8931,2.088121289199059,55,27,20.361637311813602,0.3842897797196371
6,4.6375606429569585,14865,0.7754523252424177,84,57,25.738411555668257,0.3429074588861869
6,5.557377907503426,1694,3.7238753177448913,91,62,20.526622867524217,0.5568733741702804
8,8.147972291945738,8622,3.0284542165726607,74,23,28.14176532404479,0.5685699214349443
2,6.910383045590958,9185,1.6222983048989392,78,63,20.61851547317209,0.19480678955451675
4,9.95919293059514,13297,2.0280682245222024,25,77,22.09699038718714,0.04768879616216107
6,9.788525488730926,12901,0.9058213657551224,41,39,34.38907950081109,0.5794793527264834
4,8.965497263291056,2450,0.5196545860694763,36,48,20.802734423432202,0.3737287378736108
7,8.535188950093287,4972,2.201247076803937,42,68,20.42431295271817,0.4456483638210437
2,5.009363734539614,8906,2.1716602579036963,31,60,31.15248380184645,0.5291942575201569
5,8.717229298424627,3851,2.824581650207412,66,54,26.479207132149874,0.5010933116178621
3,5.312606241109711,1268,0.9941235069098262,37,29,25.471981117954446,0.5367827868570789
3,6.258480016571231,8740,1.0646489109579478,31,26,22.049670711748746,0.2092872427328169
2,5.299516812421727,12214,1.174519629017801,48,60,22.046577134329873,0.11214360829284352
6,7.904319271991961,6508,2.6883008379283666,26,20,18.931035072508326,0.44165564516338074
8,8.249004910981414,11361,1.6078826214175042,92,39,21.33674294714066,0.3013359236750314
9,7.412070718315436,8441,3.0553218190807487,83,48,21.221977660588657,0.4325406816194535
2,9.216503786536006,12877,1.5686344024832795,94,61,34.00757833973354,0.4350516579429187
3,8.332556475652806,4596,1.3934003551681855,81,73,26.904779904372916,0.43531144518196885
5,6.337084572693676,8581,3.318452062484713,43,39,18.21752486864236,0.41904739433592014
8,9.507404147936708,4140,3.3911815995010826,46,25,28.504225615386904,0.6571724805474053
2,8.474748476625352,9076,2.6889344245906894,60,59,33.62861976413586,0.5310990830506899
7,6.518681433279919,3592,2.6918818658706343,77,40,22.194663512269507,0.47766899912132293
2,4.4391826349256736,10350,3.6033603571902417,71,47,19.524229725351553,0.26604221111926174
8,6.446305806785011,6564,2.3259643636872163,37,55,27.697801104407915,0.6433359306826811
1,5.325749956659513,6250,0.628134401176412,93,36,27.87998581087317,0.43085541761510326
2,5.244795376017293,13202,3.964371167809081,33,48,32.09936873643219,0.4540081266997691
2,8.569491787689863,9110,1.6926056701148995,80,28,24.244182861348456,0.18779687259869973
9,6.998269530483043,11820,0.9892462596726114,54,44,18.513255808834973,0.45907326976042123
4,8.717485183867797,9737,1.8525496399823573,42,40,22.25647439354926,0.16951316322506194
1,9.40828063900539,10181,2.195056128446191,46,67,26.346242930879704,0.1815932278191016
6,6.941208304149347,8584,2.64556180918271,39,62,32.87126276663362,0.6975979078990991
7,7.616558723096254,10167,0.9007584198791732,85,22,25.824883515500797,0.4238358104275579
8,4.403937899958047,8199,1.9594041249055456,59,62,26.01916254813454,0.5923292532516782
2,4.799140883806422,12047,3.4568120214068863,78,59,27.02619373074419,0.30878586905944483
6,6.117254940720125,12423,1.965126035039401,63,78,31.174949123829816,0.5632409247042731
4,4.2461451598847235,5310,1.9314861908111252,26,45,18.499686070001005,0.5021504820191861
9,4.35799640652676,4006,2.3717136538553656,99,40,25.42177220163707,0.7093666697892568
1,9.588191761436075,3715,2.6263436565342415,24,71,20.09251723793631,0.24510292529061625
9,8.058818090233036,3212,1.2960488070374117,27,34,26.043485290809294,0.6616548731189744
4,6.110944923622881,9212,2.686918233632339,52,62,26.944770505925888,0.4151464188370191
7,6.568736910064523,5681,3.358209307701839,48,37,18.188345046781762,0.5570922725135833
8,5.832200805452147,4500,2.7989850197015884,41,45,31.33863379769697,0.8400398951306791
2,8.808259749179545,8545,2.3783686104996358,20,29,19.078872555061416,0.2202205340984438
1,4.989897951016211,10574,2.080725233246063,90,26,18.97678345041919,0.2309143323817403
1,6.654203584444139,5183,2.394612974963011,69,26,28.778591967907552,0.4571118163613685
8,4.290018373973517,3588,3.5487539012663287,36,41,26.174447974282973,0.7121456767579055
7,8.453477590445452,6384,0.8855640239848015,91,31,28.435358049274257,0.5896649249199797
7,5.038047931940231,13874,2.3598711414723423,60,31,21.157552826058236,0.2884486686744021
7,9.177997289714842,3733,0.7205074801159954,35,24,18.239580473287045,0.5392542653763883
4,5.054653806886797,1976,1.937029441342814,32,58,22.826165576697548,0.46624478101033606
4,6.695351445781624,3254,1.411277061197596,32,58,19.358713503336315,0.4615076513762908
9,5.454791255832712,2410,2.3972897501633574,64,60,32.04621159887705,0.9615704514813591
1,8.600819217078687,12135,1.6438877404364245,40,73,34.250283889273874,0.44041052377811396
1,7.223668713198515,3953,3.4973675429447315,66,71,33.14118637696508,0.6312213641161054
1,4.987019171766725,2748,2.1410560529741667,20,66,21.09790036019577,0.34322340882815977
3,5.455114959517084,13638,3.684659671123962,84,40,32.91694638925102,0.5042766699469522
3,4.338716286937109,13928,3.056255378483695,22,45,23.3252708685359,0.1765448877563943
4,7.6567525353320365,14088,3.8595947774856882,46,44,31.357983259142607,0.41993176794731635
4,7.078486758052923,6611,1.0864779182020252,82,26,24.642979351465414,0.37118107842072745
5,7.9427128124772945,5018,1.5546999331610216,95,23,23.75388980890006,0.3928139393827433
7,9.649515952653232,7495,2.7643873256095537,32,60,23.272330057929672,0.34674814139689303
5,9.90243047953052,4969,1.5554467481530208,25,46,30.14617997511651,0.5783615244476025
3,4.743122640242349,11179,1.57089571737313,20,32,24.289335577146513,0.26815460110664396
8,7.718906436699995,2560,2.1706296860142666,31,29,29.578714069095433,0.7775298279443421
2,8.730708935763248,14680,3.954347768308814,22,67,26.856680457989427,0.14399484841157
7,7.297912489792256,1256,0.970867706339418,78,52,19.284819196341534,0.6066615743434334
9,8.588224396367725,8417,1.961245958999398,26,35,27.84475103755271,0.588368187095146
7,5.478563865264717,5443,1.640126431281573,62,62,31.873818405129636,0.808946936799722
5,7.592071809600911,5581,3.3038326428925218,48,74,18.095899208653634,0.46562815502504357
6,6.969470169791338,5254,2.5047444912340655,77,78,26.807607437879476,0.5575803368556395
2,9.691326145458522,9938,3.720861591235696,54,73,28.535302463054315,0.29623056447392715
3,5.825344372001826,4472,1.8911174350313489,43,44,28.885660714016474,0.5707080023335733
8,7.104170156117858,2354,3.6586816057638267,63,56,20.088036396645922,0.5919418395845871
6,8.989841213387969,9755,1.3542133312033788,27,59,27.414472901401687,0.42197740467282774
8,9.966454833001723,11131,1.2304662805391804,96,40,34.804684285416855,0.7055219306717585
9,4.564016356356468,11754,3.4533525141631882,23,42,32.20118878652848,0.7628991637316392
5,5.879883114445012,4993,1.0301335566240333,36,53,25.554639095701525,0.508548696644239
2,7.2164718895572015,11668,2.895931183536929,96,38,18.876470644715617,0.1905528712920823
9,9.166630021683805,6992,0.8524525836777046,39,20,29.87910080784785,0.6825741232454284
6,6.209319197094503,8058,2.9469576218725266,24,47,28.552866353626115,0.5714531595141905
6,8.993260442929047,8141,3.7071862158666207,80,58,34.224693545541115,0.7077744974176432
2,4.331970636973549,11631,3.4244537001164232,73,23,25.96479692240589,0.29165326240081463
5,6.343173497326561,11708,2.552644773748327,87,78,33.994915292123245,0.6410353167825621
2,8.07337872839948,11989,2.1039407711760787,64,66,23.468444048539837,0.10208863895810288
9,9.320868786835696,10355,2.9353178344822486,97,59,18.98648230171682,0.4211929339356669
5,4.230110757241235,1510,0.9245813020478204,37,46,25.544446883649982,0.6322230562300153
3,9.383024011777227,12812,1.4657833008676764,84,35,19.646462654585157,0.1188845916319458
6,4.241362736153516,2264,3.600253586359848,69,40,33.46038908638994,0.9369368770656821
1,9.89753932471485,12340,1.3165537052489693,40,51,32.249028442400984,0.33157183528004736
7,4.392769202238391,6262,1.784274058265567,73,32,22.809075202655222,0.48679277005139865
5,9.456174687620788,10605,3.1369442253451987,36,21,26.685429971897342,0.32748680905315847
2,7.095636630275409,7789,2.400616995142834,54,65,25.884100160708186,0.3147880853543127
6,4.0861995505360635,13102,1.5353796822663763,81,56,22.038900031963294,0.26472940328359124
4,8.795260501419225,8962,3.25799541441171,91,67,23.31703599321399,0.22480893530473992
3,9.41000416473578,9584,2.3382166555636354,45,30,24.507406068228992,0.20182153877055203
7,4.544333452465098,6000,1.5049170808074677,74,26,24.533505721620216,0.5519732040699618
3,8.151200122770675,11994,3.1520349891396338,99,25,34.00689480726598,0.5183621169211095
5,5.610676836224096,14413,3.081510589850801,70,20,30.241422690916163,0.45729966259656274
8,4.602671266794388,5321,0.5551733870432695,53,50,25.166687373632794,0.6261764722733338
4,5.009696045786855,1555,1.2990937160116314,65,68,28.568543979042964,0.6856698883925229
3,7.161660430448061,4295,2.1138345142016823,82,57,20.094402091618832,0.3621608373200691
6,8.834434941782918,8395,1.5472635124680343,84,29,29.546281696484428,0.5358794758728966
2,4.5042060881262564,7903,1.1791699423011621,67,20,31.748767368296765,0.5872575384451488
8,8.834917766527312,1455,3.330091760636213,43,28,32.61572819874523,0.8873571069049319
8,6.308904552725355,12640,1.9256129630492744,60,68,27.64446030807589,0.49788403981418294
8,5.777791023305148,9013,1.1096972244942886,34,74,23.46802861254696,0.4469753817471433
8,7.570924388720549,10317,0.7637504141727178,88,72,28.849180138809707,0.5671965124909883
2,9.00421594402954,10141,2.9045091618120598,47,41,33.2080878544368,0.47732104237024103
8,5.216186607673224,7563,2.7035329715658736,41,77,26.739267326330854,0.6141740306868253
9,7.847579254961292,2982,1.660908936752367,83,78,20.477951872949035,0.5809148539689969
1,5.954725053069538,9839,3.8681241110045828,44,39,34.08784684769718,0.5539578022197704
8,7.974924058099024,6379,1.0042848275930796,20,28,20.906321077180557,0.44396277927621136
8,4.265704017378252,4236,1.1844946992727154,27,69,28.51279409109685,0.7818393509291338
2,6.308329313521886,4745,1.048680430523967,71,46,21.092000142891017,0.2994941500353532
1,6.627425581484731,6066,0.668255915639947,63,79,23.821595351206092,0.2567256945159521
2,5.627824142657725,4383,2.2411042612730894,73,38,26.948497093179824,0.47115858802355287
7,9.858686339423603,9819,0.7261325442213091,33,55,18.345233776621146,0.3718935398455351
7,5.243562562825504,8374,3.414399466078116,20,24,31.60256533083733,0.7339596022415505
4,5.9713002940191435,8149,2.0247426775992716,24,24,19.199068804009496,0.36649543638401083
3,4.172945690945718,7330,3.5914311687175537,76,30,33.410444308304704,0.7055980368930976
4,9.674413681833993,12918,1.6424511997301496,87,44,27.202773962556197,0.2488177564927479
3,6.234242787888757,8942,1.4764072559359929,81,58,18.005292397040954,0.34800094740991594
7,4.576381139047523,4438,3.1892970326633656,65,20,33.803651008260275,0.9249953337634061
8,7.554020056765873,11817,1.6635966438889134,43,77,31.82023056901903,0.639056674460854
1,4.6224957948915835,2636,2.175998742126067,95,24,30.037544134120594,0.6134032482146919
8,9.607619667152607,10392,2.055083839261294,82,67,18.73955318233495,0.3860696155747321
6,5.5795628726249245,11328,3.8556944114861627,92,73,25.623692620599556,0.40146220939264976
6,7.504680492819098,8622,2.932576557323969,32,32,32.68737517756567,0.6763960914139939
7,8.559380810659142,3277,3.161691916519879,94,41,28.88931550648612,0.6786487039631937
1,8.018630837010456,12187,1.0751706935759842,61,72,19.53178914556511,0.09861820840016237
2,7.16354709486646,2898,0.8262503010240623,84,74,18.989804766724742,0.3996682838731194
1,7.5503240719317954,6810,2.5275975672157047,45,35,21.84452388607666,0.15604400330637538
5,5.760608589187,11304,1.9449741752395595,67,64,21.755660290867958,0.23891299142727798
6,7.342196153453255,14856,3.1925938172538446,89,66,26.4173832845284,0.3023750599112258
6,6.247997412943047,5383,1.8033653433356016,37,37,21.529563837095537,0.4146738567566528
4,5.794609607128349,3795,3.1453927035553955,20,36,28.76619336239534,0.6197316258482013
3,8.971228954076624,8817,1.1614539875168723,77,62,22.27404486190149,0.15000099641728318
2,8.018733632421688,11382,3.650064279661031,87,41,18.36904772821152,0.19647071406359667
5,6.1307536817976755,12749,1.6329861312725242,44,71,18.54273181576824,0.31151671575835105
5,4.048578956169448,13954,3.5684792449957037,39,59,23.035485284925254,0.24492449023329674
2,7.9212674522915245,10687,3.129299496670492,32,48,18.372577135458222,0.21549432035239555
4,5.695771347048241,2210,0.5795458001790194,58,37,24.302696764288328,0.4986208413833758
3,9.573183589930103,3136,3.2128348933292785,69,79,27.221852019407418,0.45210706909582676
3,4.67310560510854,10147,3.7339691330046296,40,45,28.65449032193874,0.4530262724537166
5,5.645621136428765,8374,3.7723068448865353,65,51,30.77225822503665,0.6216428934207209
6,7.781047494829091,11339,2.654782683469729,58,46,19.945018490179084,0.29112642183994036
9,4.028443146406564,4936,1.5857909364100373,36,40,25.779892268280168,0.7078377033841194
2,8.528415251235472,14817,2.7963198292894083,31,74,32.46024583908875,0.34870505101623084
3,7.690495447149775,4861,2.8919298812566256,35,63,32.66222032138897,0.6531341891991111
3,4.4036864705997525,11889,2.0226550689453333,34,25,23.0568017343164,0.2145191636873469
4,7.282164750781157,1800,2.0401000493794137,33,39,24.611969676773754,0.4814022226108302
4,9.643782899747368,10909,0.5188892235197133,37,59,28.73308196293962,0.3535840478072844
8,4.069650243072137,1866,1.2093006555670858,92,77,20.335777200465717,0.66808992593154
2,6.745120890595663,11834,3.370528305777581,59,31,21.17822661015524,0.11449240872858304
3,8.806382585029938,1637,3.9338501753598383,88,31,18.721707555916574,0.43640966000798653
2,8.336758630900412,14831,1.6652153258300224,31,43,21.277499358513833,0.0
8,6.432498630813916,13406,1.4584977808540966,97,45,24.67196556693213,0.3686306707628604
1,8.554483603153853,11074,3.676183508598217,38,32,20.574964961754006,0.07475045697465353
2,5.9355028519980895,1368,2.8994663573977446,58,65,18.001076626886167,0.5021639303048714
1,8.871487961396848,2703,3.915496276241632,23,32,25.95109597548301,0.36096262587124656
1,7.742491085902237,6022,2.8173803000184,52,27,23.790615862562284,0.22971820569839635
6,7.023358631501218,5423,1.0847114280722887,53,49,27.23370188848179,0.5676399382725302
7,4.332658759209014,13437,3.3826614306255984,91,75,22.36169900522464,0.2986294364315134
4,9.465521124667678,13673,1.202699221472292,68,40,31.660680600036745,0.39722146985294365
5,6.143184214423208,11108,0.6073289392136942,57,53,23.359891642499846,0.274843369332646
4,4.363715533642351,10310,0.640857439355645,84,20,34.972344819811255,0.7218402327259854
5,6.755025967755616,4643,0.8051471145830067,88,34,25.051345353984658,0.4776128888040246
3,8.141987390383383,10030,3.4447181819540678,76,79,29.142821305049857,0.3897235247907943
8,5.8422864416563725,1466,0.9873645341508452,98,36,27.08425045126897,0.7588952294818495
2,8.039229688652767,8993,2.5013006240160145,72,69,21.603015087085673,0.1364773555546568
3,6.600185064226618,6322,0.7029416383622129,25,33,32.11307384797947,0.6242688703247896
9,5.7661288592547795,5067,1.7517320747510876,66,64,34.3175073222885,0.9721702527668931
1,7.160761107475288,10068,3.862480246249849,78,24,33.58455928871887,0.5010328076801571
1,8.085591127364363,14579,3.642071529416612,75,44,23.78081009103234,0.014273809933034289
8,8.509362583487674,13948,3.3535360018843035,79,29,23.939532275569732,0.2787894233751104
3,8.9754288635589,12742,1.6359350453750134,90,41,24.757890058885433,0.14508464763601522
6,5.6194030959572245,14583,3.2137831520377227,62,65,25.72581427625198,0.3255376913983695
4,7.5636643754617,6787,0.7228225149171501,93,75,29.63599570247899,0.5362019020436658
3,7.100764380851258,2354,3.4642391488142787,68,44,20.84272420412315,0.383413629515973
6,6.161606785443034,7802,3.7272708233434693,39,42,22.856753076738492,0.3723058252637084
6,4.4352961721288695,2169,3.805637477596456,20,56,28.54821567764423,0.7564770313628963
9,6.808976781391783,14115,2.48589995891989,46,26,21.504866939568934,0.29973708510761005
9,5.855782274537554,13147,2.7005656313066995,62,61,24.411733097112716,0.41564441748380937
4,8.78241875509143,11309,1.1445696175456788,86,46,24.286243728339635,0.20353357666337094
6,4.248491053898192,7798,1.6674758015609532,99,43,30.618006218248098,0.6999863935505045
3,6.964266943875408,11902,0.9853968063537387,28,56,26.16750203505911,0.2650879358580173
6,5.207675214561565,12255,0.7637602210958785,32,37,33.89524681709378,0.6878950692611743
7,8.798205442094975,2110,3.4972924055846417,82,50,21.370911267695416,0.47414336433811405
3,9.285116002357293,3006,2.7112796615657584,80,65,31.492959959581984,0.617040470653623
7,6.106122033820448,9997,1.2319458099931306,41,76,28.51570715186441,0.5619907633191397
9,7.28858989302217,7842,1.7320208133775032,95,70,18.100972592932717,0.5631389996172749
2,7.76876411120829,8158,0.6429488881392935,63,36,18.944458640344237,0.259567264869189
